system:index,LST,NDBI,NDVI,.geo
177,49.09576172000004,0.08277404921700224,0.07111394635316991,"{""type"":""Point"",""coordinates"":[39.34533055434971,21.590765866734426]}"
178,47.878946600000006,0.03141096858903141,0.0341852690607139,"{""type"":""Point"",""coordinates"":[39.268429254068884,21.486980262595086]}"
179,30.55983925999999,-4.786979415988511E-4,-0.1089794830802025,"{""type"":""Point"",""coordinates"":[39.11981562871832,21.355779051232123]}"
180,46.86721268000002,0.030262091326668468,0.05586772969315407,"{""type"":""Point"",""coordinates"":[39.374247534073966,21.49148836921965]}"
181,48.309617119999984,0.03773637297642518,0.07674620929654487,"{""type"":""Point"",""coordinates"":[39.33675032240492,21.498684978824695]}"
182,29.633555839999985,0.03780366881507189,0.015966496531867557,"{""type"":""Point"",""coordinates"":[39.02562966078817,21.56633987699441]}"
183,47.43118598000001,-0.0051947338042492375,0.05097994137594115,"{""type"":""Point"",""coordinates"":[39.12355268640855,21.781398371500025]}"
184,30.34450400000003,0.027674849467345993,0.013579576317218903,"{""type"":""Point"",""coordinates"":[39.1535573797813,21.412283329319713]}"
185,47.18850656000001,0.03965451839747892,0.04020227560050569,"{""type"":""Point"",""coordinates"":[39.109920671377054,21.782403490881173]}"
186,50.33308496000001,0.03932993445010925,0.061854286864349926,"{""type"":""Point"",""coordinates"":[39.314055891126266,21.522710258213262]}"
187,52.48643756000001,0.09441310100354486,0.03779144614504363,"{""type"":""Point"",""coordinates"":[39.34643231617579,21.22459859888452]}"
188,29.70191624000006,0.045516726775276704,0.014943136736313145,"{""type"":""Point"",""coordinates"":[39.02626661662987,21.5082952796991]}"
189,45.83497064000005,0.03870223978919631,0.049128272721826134,"{""type"":""Point"",""coordinates"":[39.10464463271964,21.77036114877136]}"
190,29.387458400000014,0.02595401023364774,-0.014593987775976052,"{""type"":""Point"",""coordinates"":[39.0179090983173,21.270581594449798]}"
191,29.797620800000004,0.0392156862745098,0.017546165472826444,"{""type"":""Point"",""coordinates"":[39.05584130149902,21.666617342143944]}"
192,53.692998620000026,0.08564093159728589,0.07041648776298841,"{""type"":""Point"",""coordinates"":[39.32021600860428,21.23490485067073]}"
193,43.82175686000005,0.04649873026066143,0.043942347639896455,"{""type"":""Point"",""coordinates"":[39.22067791803854,21.771010088307104]}"
194,42.85445720000001,0.0550769709220961,0.026798688790510627,"{""type"":""Point"",""coordinates"":[39.24413083647821,21.51928918858608]}"
195,43.02194018,0.0060663300519452215,0.032918082295205736,"{""type"":""Point"",""coordinates"":[39.221338026704125,21.66326978421686]}"
196,46.48439444000002,0.03692872687704026,0.03357419166484198,"{""type"":""Point"",""coordinates"":[39.07690092600249,21.76311315151781]}"
197,29.91725150000002,0.036423039690222654,0.02523496845628943,"{""type"":""Point"",""coordinates"":[39.08839531020476,21.37731371640552]}"
198,48.272018900000035,0.06648010152614624,0.03417447728911319,"{""type"":""Point"",""coordinates"":[39.18471642664561,21.43644159962881]}"
199,44.18406698000001,0.02841495356774347,0.015429282455412693,"{""type"":""Point"",""coordinates"":[39.22380121275552,21.601220026120135]}"
200,43.89011726000001,0.038666243699552356,0.044660640416730506,"{""type"":""Point"",""coordinates"":[39.315028524872304,21.70942611404859]}"
201,45.83838866000002,0.06155915700467619,0.02551538273074096,"{""type"":""Point"",""coordinates"":[39.3040773312799,21.69132967159161]}"
202,47.978069180000034,0.05130523552574012,0.03731343283582089,"{""type"":""Point"",""coordinates"":[39.35420265974727,21.74213184912599]}"
203,29.70191624000006,0.008976660682226212,0.019641647681792992,"{""type"":""Point"",""coordinates"":[39.080158054776014,21.67484038444451]}"
204,47.39016974000003,0.04326827654647701,0.03182304673564038,"{""type"":""Point"",""coordinates"":[39.17836396446273,21.44301899485785]}"
205,43.623511699999995,-0.010185852634218196,0.041118899189250296,"{""type"":""Point"",""coordinates"":[39.255323382323965,21.44812510091662]}"
206,29.531015239999988,0.03728565326173186,0.023020556384151483,"{""type"":""Point"",""coordinates"":[39.057338080261346,21.458355983725262]}"
207,30.002702,0.04190453054779546,0.004329004329004329,"{""type"":""Point"",""coordinates"":[39.08786751103062,21.3101803621162]}"
208,28.973877979999997,0.02698970625156917,0.024586913417052214,"{""type"":""Point"",""coordinates"":[39.006571839792066,21.209001531398442]}"
209,47.64993926,0.0839764615087787,0.049864558571507546,"{""type"":""Point"",""coordinates"":[39.16252550243854,21.739202013557986]}"
